Table S14. Amino acid transport.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strain,Habitat,BlmFreq,BlmType,Pathway,aapJMPQ,aotJMPQ,artIJMPQ,bgtBA,braCDEFG,busAB,bztABCD,dppABCDF,gadC,glnHPQ,gltIJKL,gltP,gltS,gluABCD,hisJ,hisPMQ-argT,hutVWX,livFGHKM,natABCDE,nocMPQT,occMPQT,oppBCDF-mppA,proVWX,sapABCDF,tppB,yecCS-fliY,yejABEF
Anabaena_cylindrica_PCC_7122,F,64,F,aapep,1|4|8|J3M1P3Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|1|A0B1,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A2B2C1D1F0,0|s,0|3|2|H1P0Q1,0|4|1|I0J0K0L1,1|s,0|s,0|4|2|A1B1C0D0,0|s,0|4|0|M0P0Q0T0,0|3|3|V1W2X0,0|5|2|F0G2H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|2|M0P2Q0T0,0|5|1|A0B0C1D0F0,0|3|2|V1W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Anabaena_sp._90,F,64,F,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|1|A0B1,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A3B2C1D0F0,0|s,0|3|0|H0P0Q0,0|4|2|I1J0K0L1,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|3|V1W2X0,0|5|4|F0G1H0K3M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D1F0,0|3|0|V0W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Anabaena_sp._PCC_7108,M,64,F,aapep,1|4|5|J1M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J0M0P1Q0,0|2|1|A1B0,0|5|0|C0D0E0F0G0,0|2|3|A3B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|1|H1P0Q0,0|4|2|I1J0K0L1,1|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|3|V1W2X0,0|5|1|F0G1H0K0M0,1|5|6|A2B1C1D1E1,0|4|0|M0P0Q0T0,0|4|0|M0P0Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C0S0Y1,0|4|2|A0B0E0F2
Anabaena_variabilis_ATCC_29413,F,64,F,aapep,1|4|5|J2M1P1Q1,0|4|0|J0M0P0Q0,0|5|1|I0J0M0P1Q0,0|2|1|A0B1,0|5|1|C0D0E0F1G0,0|2|2|A2B0,0|3|1|A0B0D1,0|5|11|A4B5C2D0F0,0|s,0|3|0|H0P0Q0,0|4|2|I1J0K0L1,1|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|3|V0W3X0,1|5|8|F2G3H1K1M1,1|5|6|A1B1C1D2E1,0|4|0|M0P0Q0T0,0|4|3|M0P3Q0T0,0|5|5|A0B0C3D2F0,0|3|3|V2W1X0,0|5|1|A1B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Aphanizomenon_flos-aquae_2012/KM/D3,F,46,F,aapep,2|4|13|J4M2P5Q2,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|1|A0B1,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|4|A2B2C0D0F0,0|s,0|3|0|H0P0Q0,0|4|1|I1J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|3|V1W2X0,0|5|4|F1G2H1K0M0,0|5|3|A1B0C0D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|0|A0B0C0D0F0,0|3|0|V0W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Aphanizomenon_flos-aquae_NIES-81,F,46,F,aapep,1|4|8|J3M1P3Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|1|A0B1,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|0|H0P0Q0,0|4|1|I1J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|3|V1W2X0,0|5|6|F1G3H1K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D1F0,0|3|0|V0W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Arthrospira_platensis_C1,A,1,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|1|C0D0E0F1G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|7|A3B3C1D0F0,0|s,0|3|1|H0P0Q1,0|4|2|I2J0K0L0,1|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|1|V0W1X0,0|5|2|F1G1H0K0M0,0|5|1|A0B1C0D0E0,0|4|0|M0P0Q0T0,0|4|0|M0P0Q0T0,0|5|4|A0B0C2D1F1,0|3|2|V2W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C0S0Y1,0|4|2|A0B0E0F2
Calothrix_sp._PCC_6303,F,0,N,aapep,1|4|5|J1M1P2Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,1|2|2|A1B1,0|5|0|C0D0E0F0G0,0|2|3|A3B0,0|3|1|A0B0D1,0|5|4|A1B2C1D0F0,0|s,0|3|2|H0P0Q2,0|4|1|I1J0K0L0,1|s,0|s,0|4|3|A2B1C0D0,0|s,0|4|0|M0P0Q0T0,0|3|3|V1W2X0,2|5|11|F2G3H2K2M2,0|5|1|A0B1C0D0E0,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|1|A0B0C1D0F0,0|3|1|V0W1X0,0|5|1|A1B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Calothrix_sp._PCC_7103,F,0,N,aapep,1|4|7|J1M1P4Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,1|2|3|A1B2,0|5|0|C0D0E0F0G0,0|2|2|A2B0,0|3|0|A0B0D0,0|5|10|A5B3C2D0F0,0|s,0|3|1|H0P0Q1,0|4|2|I1J0K0L1,0|s,0|s,0|4|3|A3B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V1W1X0,2|5|11|F2G3H2K2M2,0|5|0|A0B0C0D0E0,0|4|0|M0P0Q0T0,0|4|3|M0P3Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V1W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Calothrix_sp._PCC_7507,F,0,N,aapep,1|4|6|J1M1P3Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,1|2|3|A2B1,0|5|0|C0D0E0F0G0,0|2|3|A3B0,0|3|1|A0B0D1,0|5|6|A2B2C1D1F0,0|s,0|3|3|H2P0Q1,0|4|0|I0J0K0L0,0|s,0|s,0|4|2|A1B1C0D0,0|s,0|4|0|M0P0Q0T0,0|3|4|V1W3X0,1|5|9|F1G3H1K3M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|3|M0P3Q0T0,0|5|1|A0B0C1D0F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Chamaesiphon_minutus_PCC_6605,F,0,N,aapep,1|4|6|J2M1P2Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|1|C0D1E0F0G0,0|2|2|A2B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|2|H0P1Q1,0|4|1|I1J0K0L0,1|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V1W1X0,0|5|4|F1G2H0K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|2|M0P2Q0T0,0|5|1|A0B0C1D0F0,0|3|3|V1W2X0,0|5|1|A0B0C0D0F1,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Crocosphaera_watsonii_WH_0003,M,0,N,aapep,1|4|8|J3M1P3Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|2|A2B0,0|3|0|A0B0D0,0|5|6|A2B3C1D0F0,0|s,0|3|0|H0P0Q0,0|4|5|I5J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|1|F0G1H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|3|A1B0C2D0F0,1|3|4|V1W2X1,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Crocosphaera_watsonii_WH_0005,M,0,N,aapep,1|4|6|J3M1P1Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A0B3C1D1F0,0|s,0|3|0|H0P0Q0,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|1|F0G1H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D0F1,1|3|4|V1W2X1,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|1|A0B0E0F1
Crocosphaera_watsonii_WH_0401,M,0,N,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A1B3C1D0F0,0|s,0|3|0|H0P0Q0,0|4|3|I3J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|1|F0G1H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|3|A1B0C2D0F0,1|3|4|V1W2X1,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|1|A0B0E0F1
Crocosphaera_watsonii_WH_0402,M,0,N,aapep,1|4|8|J3M1P3Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A2B3C1D0F0,0|s,0|3|0|H0P0Q0,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|1|F0G1H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A1B0C1D0F0,1|3|4|V1W2X1,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Crocosphaera_watsonii_WH_8501,M,0,N,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|2|A2B0,0|3|0|A0B0D0,0|5|4|A1B2C1D0F0,0|s,0|3|0|H0P0Q0,0|4|3|I3J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|1|F0G1H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|4|A1B0C2D1F0,1|3|4|V1W2X1,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|1|A0B0E0F1
Crocosphaera_watsonii_WH_8502,M,0,N,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|3|A1B2C0D0F0,0|s,0|3|0|H0P0Q0,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|1|F0G1H0K0M0,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|4|A1B0C2D1F0,1|3|4|V1W2X1,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|0|A0B0E0F0
Cyanothece_sp._ATCC_51142,M,3,O,aapep,1|4|5|J1M1P2Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A2B3C1D0F0,0|s,0|3|2|H1P0Q1,0|4|4|I4J0K0L0,0|s,1|s,0|4|1|A0B1C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|2|F0G2H0K0M0,1|5|6|A1B2C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|3|A1B0C2D0F0,0|3|1|V1W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Cyanothece_sp._ATCC_51472,M,3,O,aapep,1|4|5|J1M1P2Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A2B3C1D0F0,0|s,0|3|2|H1P0Q1,0|4|4|I4J0K0L0,0|s,1|s,0|4|1|A0B1C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|2|F0G2H0K0M0,1|5|6|A1B2C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|3|A1B0C2D0F0,0|3|1|V1W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Cyanothece_sp._PCC_7425,F,3,O,aapep,2|4|10|J3M2P3Q2,0|4|0|J0M0P0Q0,0|5|2|I0J2M0P0Q0,1|2|3|A2B1,0|5|4|C1D1E0F2G0,0|2|8|A8B0,0|3|1|A0B0D1,0|5|9|A4B4C1D0F0,0|s,0|3|0|H0P0Q0,0|4|8|I8J0K0L0,2|s,1|s,0|4|1|A1B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|4|V0W4X0,1|5|11|F3G1H1K3M3,2|5|12|A4B2C2D2E2,0|4|1|M0P1Q0T0,0|4|1|M0P1Q0T0,0|5|4|A0B0C3D0F1,0|3|4|V1W3X0,0|5|0|A0B0C0D0F0,0|s,0|3|4|C0S2Y2,0|4|4|A0B0E0F4
Cyanothece_sp._PCC_7822,F,3,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,1|2|2|A1B1,0|5|1|C0D0E0F1G0,0|2|4|A4B0,0|3|0|A0B0D0,0|5|4|A2B2C0D0F0,0|s,0|3|1|H1P0Q0,0|4|4|I4J0K0L0,0|s,0|s,0|4|1|A1B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|4|V1W3X0,1|5|10|F2G1H2K3M2,1|5|6|A2B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C2D0F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Cyanothece_sp._PCC_8801,F,3,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|1|A1B0D0,0|5|8|A3B3C1D0F1,0|s,0|3|1|H0P0Q1,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|1|F0G1H0K0M0,1|5|6|A1B2C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C2D0F0,0|3|2|V0W2X0,0|5|1|A0B0C0D0F1,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Cyanothece_sp._PCC_8802,F,3,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|1|A1B0D0,0|5|8|A3B3C1D0F1,0|s,0|3|1|H0P0Q1,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|1|F0G1H0K0M0,1|5|6|A1B2C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C2D0F0,0|3|1|V0W1X0,0|5|1|A0B0C0D0F1,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Cylindrospermopsis_raciborskii_CS-505,F,18,F,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|2|A2B0,0|3|0|A0B0D0,0|5|5|A1B2C1D1F0,0|s,0|3|1|H0P0Q1,0|4|0|I0J0K0L0,0|s,0|s,0|4|1|A1B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|5|F1G2H1K0M1,0|5|5|A2B1C1D0E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|1|A1B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Cylindrospermopsis_raciborskii_UNSW_506,F,18,F,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|4|A1B2C1D0F0,0|s,0|3|1|H0P0Q1,0|4|0|I0J0K0L0,0|s,0|s,0|4|1|A1B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|0|V0W0X0,0|5|5|F1G2H1K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Dactylococcopsis_salina_PCC_8305,F,0,N,aapep,0|4|2|J0M0P2Q0,0|4|0|J0M0P0Q0,0|5|3|I0J3M0P0Q0,0|2|0|A0B0,0|5|1|C0D1E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|4|H0P1Q3,0|4|0|I0J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|3|V1W2X0,0|5|4|F1G2H0K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|0|M0P0Q0T0,0|5|1|A0B0C1D0F0,0|3|3|V0W1X2,0|5|1|A0B0C0D0F1,0|s,0|3|1|C0S1Y0,0|4|2|A0B0E0F2
Dolichospermum_circinale_AWQC310F,F,0,N,aapep,1|4|5|J1M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|0|H0P0Q0,0|4|0|I0J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|3|V1W2X0,1|5|10|F3G3H1K2M1,1|5|7|A1B1C2D2E1,0|4|0|M0P0Q0T0,0|4|2|M0P2Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Geminocystis_herdmanii_PCC_6308,F,0,N,aapep,0|4|1|J0M0P0Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,1|2|2|A1B1,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A2B3C1D0F0,0|s,0|3|1|H1P0Q0,0|4|4|I4J0K0L0,1|s,1|s,0|4|1|A1B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|6|F1G3H1K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|0|M0P0Q0T0,0|5|4|A1B0C2D0F1,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C0S0Y1,0|4|2|A0B0E0F2
