Table S16. Sulfur utilization.,,,,,,,,,,,,,,,,,,,
Planktothrix_agardhii_NIVA-CYA_56/3,F,40,F,2|4|13|A5P2T4W2,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,0|5|1|A1B0C0D0E0,2|s,0|s,1|3|6|A3B2C1,1|3|6|K1L4M1,0|3|3|A1B2C0,0|3|3|G3I0J0,0|2|2|K2M0,2|s,0|2|1|D0N1
Planktothrix_mougeotii_NIVA-CYA_405,F,40,F,2|4|14|A5P3T4W2,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,1|5|6|A2B1C1D1E1,2|s,0|s,1|3|7|A4B2C1,1|3|6|K1L4M1,0|3|3|A1B2C0,0|3|3|G3I0J0,0|2|2|K2M0,1|s,0|2|2|D0N2
Planktothrix_prolifica_NIVA-CYA_406,F,40,F,1|4|12|A5P1T4W2,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,0|5|1|A1B0C0D0E0,1|s,0|s,1|3|5|A2B2C1,1|3|6|K1L4M1,0|3|3|A1B2C0,0|3|3|G3I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Planktothrix_prolifica_NIVA-CYA_540,F,40,F,2|4|14|A5P3T4W2,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,1|5|6|A2B1C1D1E1,2|s,0|s,1|3|7|A4B2C1,1|3|6|K1L4M1,0|3|3|A1B2C0,0|3|3|G3I0J0,0|2|2|K2M0,1|s,0|2|2|D0N2
Planktothrix_rubescens_NIVA-CYA_407,F,40,F,1|4|10|A4P1T4W1,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,0|5|1|A1B0C0D0E0,1|s,0|s,1|3|5|A2B2C1,1|3|6|K1L4M1,0|3|3|A1B2C0,0|3|3|G3I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Planktothrix_rubescens_NIVA-CYA_98,F,40,F,1|4|12|A5P1T4W2,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,0|5|1|A1B0C0D0E0,1|s,0|s,1|3|5|A2B2C1,1|3|6|K1L4M1,0|3|3|A1B2C0,0|3|3|G3I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Pleurocapsa_sp._PCC_7319,F,0,N,0|4|6|A4P0T2W0,1|s,2|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,6|s,1|s,2|3|7|A3B2C2,0|3|2|K0L1M1,0|3|1|A0B1C0,0|3|2|G2I0J0,0|2|3|K3M0,4|s,0|2|0|D0N0
Prochlorococcus_marinus_bv._HNLC1,M,0,N,0|4|0|A0P0T0W0,2|s,2|s,2|s,2|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,5|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|2|G2I0J0,0|2|6|K6M0,2|s,0|2|7|D0N7
Prochlorococcus_marinus_str._EQPAC1,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|2|K0L1M1,0|3|1|A0B1C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|0|D0N0
Prochlorococcus_marinus_str._GP2,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._LG,M,0,N,0|4|1|A0P0T1W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9107,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9116,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9123,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9201,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9215,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9302,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9311,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9313,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G0I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9314,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|2|K0L1M1,0|3|1|A0B1C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9321,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9322,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._MIT_9401,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._PAC1,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._SB,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|2|K0L1M1,0|3|1|A0B1C0,0|3|2|G1I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._SS2,M,0,N,0|4|1|A0P0T1W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._SS35,M,0,N,0|4|1|A0P0T1W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_marinus_str._SS51,M,0,N,0|4|1|A0P0T1W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0601,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0602,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0603,M,0,N,0|4|0|A0P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0604,M,0,N,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|3|G1I2J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0701,M,0,N,0|4|2|A2P0T0W0,1|s,1|s,1|s,1|s,0|4|1|A0B0C1D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G0I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0702,M,0,N,0|4|2|A2P0T0W0,1|s,1|s,1|s,1|s,0|4|1|A0B0C1D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G0I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0703,M,0,N,0|4|2|A2P0T0W0,1|s,1|s,1|s,1|s,0|4|1|A0B0C1D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G0I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._MIT_0801,M,0,N,0|4|1|A0P0T1W0,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorococcus_sp._SS52,M,0,N,0|4|1|A0P0T1W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Prochlorothrix_hollandica_PCC_9006,F,0,N,0|4|4|A2P0T1W1,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,1|s,1|s,0|3|1|A1B0C0,0|3|5|K0L3M2,0|3|3|A0B3C0,0|3|2|G2I0J0,0|2|2|K2M0,1|s,0|2|0|D0N0
Raphidiopsis_brookii_D9,F,1,O,1|4|6|A1P2T1W2,1|s,1|s,3|s,1|s,0|4|2|A0B0C1D1,1|5|9|A4B1C2D1E1,0|s,0|s,1|3|3|A1B1C1,2|3|8|K2L3M3,0|3|4|A0B4C0,0|3|1|G1I0J0,1|2|2|K1M1,1|s,0|2|1|D0N1
Rivularia_sp._PCC_7116,M,0,N,1|4|11|A4P1T4W2,3|s,2|s,2|s,2|s,0|4|0|A0B0C0D0,0|5|1|A0B0C0D0E1,5|s,0|s,0|3|0|A0B0C0,0|3|2|K0L0M2,0|3|0|A0B0C0,0|3|3|G3I0J0,0|2|3|K3M0,5|s,0|2|1|D0N1
Rubidibacter_lacunae_KORDI_51-2,F,0,N,0|4|4|A3P0T0W1,1|s,1|s,2|s,1|s,0|4|1|A0B0C1D0,0|5|0|A0B0C0D0E0,4|s,1|s,1|3|3|A1B1C1,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|2|G2I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Spirulina_major_PCC_6313,F,0,N,0|4|8|A5P0T3W0,1|s,1|s,2|s,1|s,0|4|1|A0B0C1D0,0|5|0|A0B0C0D0E0,4|s,1|s,0|3|0|A0B0C0,0|3|3|K0L2M1,0|3|2|A0B2C0,0|3|2|G2I0J0,0|2|3|K3M0,1|s,0|2|1|D0N1
Spirulina_subsalsa_PCC_9445,F,0,N,1|4|12|A5P1T4W2,1|s,1|s,3|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,2|s,1|s,0|3|1|A0B0C1,1|3|5|K1L3M1,0|3|1|A0B1C0,0|3|2|G2I0J0,1|2|2|K1M1,1|s,0|2|0|D0N0
Stanieria_cyanosphaera_PCC_7437,F,9,O,1|4|11|A5P2T1W3,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,1|s,1|3|5|A1B1C3,0|3|8|K0L5M3,0|3|3|A0B3C0,0|3|2|G2I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_elongatus_PCC_7942,M,9,O,2|4|11|A3P3T2W3,1|s,1|s,3|s,1|s,0|4|1|A0B1C0D0,0|5|0|A0B0C0D0E0,2|s,0|s,0|3|0|A0B0C0,1|3|10|K1L5M4,0|3|4|A0B4C0,0|3|2|G2I0J0,0|2|4|K4M0,2|s,0|2|1|D0N1
Synechococcus_sp._CC9616,M,9,O,0|4|3|A2P0T0W1,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,1|3|3|A1B1C1,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G0I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_sp._CC9902,M,9,O,0|4|1|A1P0T0W0,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|0|G0I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_sp._KORDI-100,M,9,O,0|4|2|A1P0T0W1,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,1|3|3|A1B1C1,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G0I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_sp._KORDI-49,M,9,O,0|4|1|A1P0T0W0,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,1|3|3|A1B1C1,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|1|G1I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_sp._KORDI-52,M,9,O,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,0|3|1|A1B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|2|G1I1J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_sp._WH_8016,M,9,O,0|4|1|A1P0T0W0,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,0|3|0|A0B0C0,0|3|0|K0L0M0,0|3|0|A0B0C0,0|3|0|G0I0J0,0|2|2|K2M0,1|s,0|2|1|D0N1
Synechococcus_sp._WH_8102,M,9,O,0|4|1|A1P0T0W0,1|s,1|s,1|s,1|s,0|4|0|A0B0C0D0,0|5|0|A0B0C0D0E0,3|s,0|s,1|3|3|A1B1C1,0|3|2|K0L1M1,0|3|1|A0B1C0,0|3|2|G1I1J0,0|2|2|K2M0,1|s,0|2|2|D0N2
Synechocystis_sp._PCC_6803,F,2,O,1|4|7|A3P1T2W1,1|s,1|s,2|s,1|s,0|4|0|A0B0C0D0,0|5|1|A0B1C0D0E0,4|s,0|s,1|3|4|A2B1C1,0|3|5|K0L4M1,0|3|4|A1B3C0,0|3|1|G1I0J0,1|2|2|K1M1,1|s,0|2|1|D0N1
Trichodesmium_erythraeum_21-75,M,16,F,0|4|5|A3P0T1W1,0|s,1|s,2|s,2|s,0|4|1|A0B0C1D0,0|5|1|A0B0C1D0E0,1|s,1|s,0|3|0|A0B0C0,0|3|1|K1L0M0,0|3|0|A0B0C0,0|3|2|G2I0J0,0|2|2|K2M0,2|s,0|2|0|D0N0
Trichodesmium_erythraeum_IMS101,M,16,F,0|4|5|A3P0T1W1,1|s,1|s,2|s,2|s,0|4|2|A0B0C1D1,0|5|1|A0B0C1D0E0,2|s,1|s,0|3|0|A0B0C0,0|3|1|K1L0M0,0|3|0|A0B0C0,0|3|2|G2I0J0,0|2|2|K2M0,2|s,0|2|1|D0N1
Xenococcus_sp._PCC_7305,M,0,N,0|4|4|A2P0T1W1,1|s,2|s,2|s,1|s,0|4|1|A0B0C1D0,0|5|0|A0B0C0D0E0,5|s,0|s,2|3|8|A4B2C2,0|3|2|K0L1M1,0|3|1|A0B1C0,0|3|2|G2I0J0,0|2|4|K4M0,2|s,0|2|1|D0N1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
